ID,Absolute_Magnitude,Est_Dia_In_Km_Min,Est_Dia_In_Km_Max,Close_Approach_Date,Relative_Velocity_Km_Per_Hr,Miss_Dist_Kilometers,Minimum_Orbit_Intersection,Jupiter_Tisserand_Invariant,Epoch_Osculation,Eccentricity,Semi_Major_Axis,Inclination,Asc_Node_Longitude,Orbital_Period,Perihelion_Distance,Perihelion_Arg,Aphelion_Dist,Perihelion_Time,Mean_Anomaly,Mean_Motion,Hazardous
162903 2001JV2,18.8,1.086,1.086,2068-04-29,80364.81406100473,0.15505,0.08573,4.646475753657805,2461000.5,0.237,1.304506,47.5,216.8908,544.2,0.995,301.2209,1.614,2461210.3297693976,221.19608,0.6615214994487321,False
162911 2001LL5,19.3,0.34,0.34,2038-04-27,35838.50046362107,0.19801,0.10049,5.21837749083544,2461000.5,0.339,1.204034,8.0,281.8228,482.6,0.795,205.176,1.613,2461138.08497896,257.35987,0.7459593866556153,False
162913 2001MT18,18.5,0.5,1.2,2031-06-18,46239.14707556544,0.15494,0.14617,4.930244804862172,2461000.5,0.519,1.270838,8.6,170.4799,523.3,0.611,356.1608,1.931,2460886.8640076923,78.17805,0.6879419071278426,False
162922 2001OY13,20.9,0.18,0.4,2045-02-06,77974.74933820704,0.13025,0.01428,4.862236751994107,2461000.5,0.382,1.318514,10.3,284.1718,553.0,0.815,291.3227,1.822,2460886.0117350314,74.53115,0.650994575045208,False
162926 2001OB36,17.1,,,-,78845.11129153476,,0.41913,2.6373960602502264,2461000.5,0.617,2.9446,42.7,112.9282,1845.6,1.126,289.1712,4.763,2461476.528036664,267.14675,0.1950585175552666,
162979 2001RA12,18.3,0.6,1.3,2033-08-08,73628.22636670644,0.02956,0.02136,3.5577170543211025,2461000.5,0.544,2.037538,17.1,311.5501,1062.3,0.93,326.1202,3.145,2460600.6526738354,135.50014,0.3388873199661112,False
162980 2001RR17,16.8,0.79,0.79,2045-03-17,79092.68328558972,0.19862,0.19889,4.1722089185046665,2461000.5,0.489,1.553382,30.4,177.5986,707.2,0.794,351.4895,2.312,2460979.865762901,10.50451,0.5090497737556561,False
162998 2001SK162,18.1,1.38,1.38,2108-12-08,35972.45172630734,0.18669,0.02838,3.7732074578692414,2461000.5,0.474,1.925683,1.7,285.2875,976.1,1.012,186.468,2.839,2461084.52850979,329.00771,0.3688146706280094,False
163000 2001SW169,19.3,0.45,0.45,2047-06-23,6626.901040480944,0.18537,0.1789,5.145015799959994,2461000.5,0.051,1.248363,3.6,8.3995,509.5,1.184,284.8057,1.313,2460762.260204175,168.34766,0.7065750736015701,False
163001 2001SE170,18.4,,,-,36202.71601697832,,0.26452,3.520845033073472,2461000.5,0.453,2.123624,20.0,216.5201,1130.4,1.161,124.9285,3.086,2461169.7237308207,306.10494,0.3184713375796178,
163014 2001UA5,17.7,0.8,1.7,2032-12-17,32529.44732574024,0.10017,0.03153,3.9452444467108654,2461000.5,0.446,1.787185,9.9,58.617,872.7,0.991,27.702,2.584,2460969.334937508,12.85635,0.4125128910278446,False
163015 2001UX16,22.0,0.1,0.23,2028-11-14,79003.07187944652,0.07141,0.06325,4.626891446055657,2461000.5,0.368,1.416774,10.6,213.3643,616.0,0.895,254.5813,1.939,2460904.1209658333,56.32951,0.5844155844155844,False
163023 2001XU1,19.4,0.3,0.8,2033-11-28,70998.52287509317,0.1296,0.05628,7.110413942628588,2461000.5,0.546,0.797359,27.1,69.6829,260.1,0.362,208.5365,1.233,2461008.027928496,349.57929,1.3840830449826989,False
163026 2001XR30,21.2,0.15,0.3,2030-05-29,26383.649693364507,0.06076,0.02276,4.921656835635227,2461000.5,0.365,1.297101,11.9,247.8405,539.6,0.823,294.4973,1.771,2460981.066738908,12.96549,0.6671608598962194,False
163051 2001YJ4,16.4,1.54,1.54,2067-05-04,44949.86319746196,0.08075,0.03155,3.3620478462719765,2461000.5,0.567,2.275474,9.3,247.7689,1253.7,0.986,322.389,3.565,2461127.375837763,323.56866,0.2871500358937545,False
163067 2002AP3,19.9,0.28,0.6,2037-06-22,86659.75268233668,0.11452,0.01184,3.551139882595925,2461000.5,0.586,2.045601,7.6,87.2977,1068.6,0.847,117.8265,3.244,2460912.8928988203,29.5129,0.3368893879842785,False
163070 2002AO7,18.4,,,-,,,0.18851,2.906049775621669,2461000.5,0.636,2.909108,14.5,278.0347,1812.3,1.06,240.5816,4.759,2461479.974348829,264.75775,0.198642608839596,
163081 2002AG29,18.6,0.38,0.38,2036-03-26,31435.45870476773,0.12457,0.0779,5.665551997700709,2461000.5,0.203,1.08675,11.5,212.8287,413.8,0.866,43.9634,1.308,2461107.3693059245,267.02577,0.8699855002416627,False
163132 2002CU11,18.6,0.46,0.46,2045-08-25,105034.48370156484,0.14998,0.00113,4.875980994154755,2461000.5,0.295,1.219711,48.8,157.7397,492.0,0.86,110.5237,1.58,2460779.295155238,161.85027,0.7317073170731707,False
163191 2002EQ9,19.4,0.43,0.43,2094-04-05,39865.38768268813,0.11873,0.06122,3.8456772193315576,2461000.5,0.465,1.834564,16.3,179.0924,907.6,0.981,44.3746,2.688,2460573.020950036,169.55857,0.3966505068312032,False
163243 2002FB3,16.5,1.62,1.62,2058-04-07,53579.8669960134,0.19289,0.00394,7.406190706419562,2461000.5,0.602,0.761575,20.3,203.5622,242.8,0.303,148.3334,1.22,2461012.227691072,342.60807,1.4827018121911038,False
163249 2002GT,18.6,0.5,1.1,2027-08-16,26631.561021008507,0.14956,0.01588,4.82177730135919,2461000.5,0.335,1.344305,7.0,201.7189,569.3,0.894,135.1294,1.794,2461075.021053117,312.87664,0.6323555243281223,False
163250 2002GH1,15.6,,,-,,,0.2603,2.926601687807792,2461000.5,0.535,2.691252,35.2,169.8732,1612.6,1.251,352.4093,4.131,2460430.3202662347,127.28709,0.2232419694902641,
163252 2002GD11,17.9,,,-,,,0.18079,3.576007768119929,2461000.5,0.441,2.131631,9.0,95.605,1136.8,1.191,201.1566,3.072,2460439.7665452096,177.57931,0.3166783954961295,
163295 2002HW,19.5,0.3,0.8,2036-12-09,51633.53884225188,0.10506,0.05246,3.159697140927616,2461000.5,0.645,2.461832,5.8,32.3203,1410.9,0.874,77.6749,4.05,2460833.377970976,42.64324,0.2551562832234743,False
163335 2002LJ,17.2,,,-,,,0.50117,4.336420003241143,2461000.5,0.667,1.327969,56.3,247.0389,559.0,0.443,155.6601,2.213,2460897.29775789,66.46781,0.6440071556350626,
163348 2002NN4,20.0,0.59,0.59,2029-06-07,54166.43242995408,0.05886,0.00652,6.677533427203436,2461000.5,0.435,0.875794,5.4,259.4084,299.4,0.495,222.2058,1.256,2461026.424838321,328.82424,1.2024048096192386,False
163364 2002OD20,18.9,0.4,1.0,2029-03-18,33212.71770492096,0.14959,0.02592,4.761397335167404,2461000.5,0.369,1.365211,4.2,259.8455,582.6,0.862,275.3289,1.869,2461046.966913342,331.28901,0.6179196704428425,False
163373 2002PZ39,19.0,0.4,0.9,2036-03-04,79611.80007636288,0.1962,0.00265,4.432233614096239,2461000.5,0.546,1.469074,1.7,328.7204,650.4,0.667,260.2009,2.272,2460896.71895687,57.44559,0.5535055350553506,False
163412 2002RV25,17.4,0.9,2.0,2081-10-18,65860.85531958372,0.17959,0.14698,3.6186981037334505,2461000.5,0.451,1.907609,34.5,18.1124,962.3,1.047,46.1954,2.768,2461257.395226005,263.8994,0.3741037098617895,False
163454 2002RN129,19.1,,,-,71538.0603069492,,0.23706,5.285546049653763,2461000.5,0.37,1.162155,23.1,332.097,457.6,0.732,198.6526,1.592,2460985.163042734,12.06554,0.7867132867132867,
163667 2002WC1,19.8,0.3,0.7,2090-01-02,43173.9137823768,0.19496,0.14729,3.167168453389261,2461000.5,0.572,2.582266,4.6,41.476,1515.7,1.106,82.6841,4.059,2461723.751011901,188.21246,0.2375140199247872,False
163679 2002XG84,19.3,0.4,0.8,2035-08-02,35420.91766889382,0.08931,0.07191,4.422835821476437,2461000.5,0.471,1.494988,5.1,29.75,667.7,0.79,349.7218,2.2,2461252.398900914,224.17691,0.5391642953422195,False
163683 2002YP2,19.0,0.4,1.0,2036-05-14,77250.26909768724,0.09033,0.02092,4.047884102824749,2461000.5,0.688,1.576975,20.6,52.4388,723.3,0.492,281.4112,2.662,2461260.4558026693,230.62025,0.4977187888842804,False
163691 2003BB43,17.1,,,-,,,0.35397,3.032727761887597,2461000.5,0.522,2.41759,40.8,148.7917,1373.0,1.156,60.8238,3.679,2460954.8601868884,11.96669,0.2621995630007283,
163692 2003CY18,18.3,0.6,0.6,2037-09-14,40011.32850897132,0.13533,0.09291,4.389799914236933,2461000.5,0.411,1.52598,7.2,114.3256,688.5,0.899,180.9893,2.153,2461143.5534311384,285.20386,0.5228758169934641,False
163693 Atira,16.4,,,-,,,0.20759,7.667453258045779,2461000.5,0.322,0.740983,25.6,103.8698,233.0,0.502,252.9315,0.98,2460976.385417339,37.26244,1.5450643776824031,
163694 2003DP13,17.4,,,-,,,0.26195,3.14963472488806,2461000.5,0.543,2.640619,9.8,326.6812,1567.3,1.206,283.0586,4.076,2460639.166711037,82.9953,0.2296943788681171,
163696 2003EB50,16.5,1.68,1.68,2027-06-04,88541.2195562376,0.17619,0.0535,4.130039905324809,2461000.5,0.519,1.57101,29.5,65.6055,719.2,0.756,278.956,2.386,2460901.8968769363,49.35443,0.5005561735261401,False
163697 2003EF54,20.1,0.26,0.6,2052-04-02,60156.23033795797,0.16703,0.04225,4.212884323697775,2461000.5,0.473,1.608941,3.0,268.4503,745.4,0.848,353.8333,2.37,2460980.916788391,9.45753,0.4829621679635095,False
163732 2003KP2,15.5,,,-,109095.0363781074,,0.15736,2.6344065045604665,2461000.5,0.696,2.752304,44.6,193.4017,1667.8,0.836,190.6683,4.669,2461258.857134685,304.23264,0.2158532198105288,
163758 2003OS13,17.4,0.66,0.66,2034-07-07,125012.206815075,0.19793,0.09108,4.517206385078639,2461000.5,0.741,1.296064,41.5,272.1417,538.9,0.335,244.274,2.257,2460875.4817445297,83.5099,0.6680274633512712,False
163760 2003OR14,16.7,,,-,,,0.27852,3.240595096029597,2461000.5,0.504,2.511965,13.1,211.4757,1454.2,1.245,212.022,3.779,2460329.368010016,166.14667,0.2475587952138633,
163818 2003RX7,18.4,0.49,0.49,2053-04-28,49668.68644447752,0.17297,0.02655,5.126775777819161,2461000.5,0.355,1.22941,10.4,241.0041,497.9,0.793,245.9115,1.665,2461003.4217992565,357.88743,0.7230367543683471,False
163899 2003SD220,17.5,0.76,0.76,2027-11-12,32096.558900401706,0.13819,0.01788,7.057366968088567,2461000.5,0.209,0.827893,8.5,273.6272,275.1,0.655,327.0192,1.001,2461052.549148754,291.89856,1.308615049073064,False
163902 2003SW222,17.2,,,-,,,0.27025,4.1851760595244745,2461000.5,0.248,1.660721,16.1,283.7014,781.7,1.249,165.051,2.073,2460771.708393796,105.36569,0.4605347319943712,
164120 2003YK,19.0,0.35,0.35,2045-01-28,40543.28677668564,0.14534,0.08448,4.407864105086932,2461000.5,0.408,1.512045,11.0,345.6018,679.1,0.895,189.661,2.129,2461249.506591589,228.00184,0.5301133853629804,False
164121 2003YT1,16.2,1.1,1.1,2030-11-05,83552.69981025971,0.14841,0.00145,5.323023468390869,2461000.5,0.292,1.109918,44.1,38.3102,427.1,0.786,91.006,1.434,2461175.748037056,212.28631,0.8428939358464059,False
164184 2004BF68,19.5,0.6,0.6,2033-04-14,52200.79494656616,0.11336,0.05475,4.192054938302831,2461000.5,0.453,1.627137,4.6,202.1885,758.1,0.89,2.6433,2.365,2460670.3760446254,156.76354,0.4748713889988128,False
164201 2004EC,15.7,,,-,,,0.41256,3.1264762402337216,2461000.5,0.86,1.996863,34.6,28.8225,1030.7,0.279,10.3401,3.714,2461279.173589287,262.66309,0.3492771902590472,
164202 2004EW,20.9,0.157,0.157,2060-02-18,80821.63765362276,0.09916,0.02339,6.101876263631925,2461000.5,0.279,0.987869,4.7,342.8943,358.6,0.712,56.2206,1.263,2460879.720674036,121.24053,1.003904071388734,False
164206 2004FN18,17.7,1.4,1.4,2076-11-11,42102.907352647926,0.14914,0.11212,4.049811113789042,2461000.5,0.41,1.700825,18.3,214.4061,810.2,1.004,232.893,2.398,2461025.016200299,349.10649,0.4443347321648975,False
164207 Cardea,21.1,0.163,0.163,2026-10-12,27220.37335623601,0.19834,0.00309,6.042504331102193,2461000.5,0.136,1.001122,13.7,38.3866,365.9,0.865,279.341,1.137,2460901.582698885,97.32983,0.983875375785734,False
164211 2004JA27,19.5,0.3,0.3,2032-07-11,42737.73017256072,0.09724,0.03258,4.14772790030157,2461000.5,0.423,1.66631,2.3,67.76,785.7,0.961,270.1979,2.372,2461104.736689083,312.23705,0.4581901489117984,False
164214 2004LZ11,19.2,,,-,943.332192848484,,0.29058,3.62345588350648,2461000.5,0.393,2.119627,5.5,72.086,1127.2,1.287,248.8212,2.952,2461129.9604988885,318.6522,0.319375443577005,
164215 Doloreshill,20.0,,,-,3510.549627140873,,0.27707,3.627021530290492,2461000.5,0.396,2.115007,4.9,235.9773,1123.5,1.277,76.5701,2.953,2461080.6536768805,334.31621,0.3204272363150868,
164216 2004OT11,17.3,0.9,2.1,2026-07-26,69658.872829686,0.08217,0.02104,3.414903187297507,2461000.5,0.566,2.150904,20.1,294.7982,1152.2,0.934,326.8333,3.368,2461219.180811701,291.67444,0.3124457559451484,False
164217 2004PT42,17.2,,,-,93865.61074350312,,0.16191,3.3292764221598588,2461000.5,0.416,2.012556,48.9,144.9542,1042.8,1.175,179.1268,2.85,2460534.7285449333,160.78847,0.3452243958573072,
164221 2004QE20,20.3,,,-,19734.479793041293,,0.21915,4.5034178099859865,2461000.5,0.205,1.505168,6.5,272.5631,674.5,1.196,74.3184,1.814,2460671.118654381,175.80276,0.5337286879169756,
164222 2004RN9,20.8,0.18,0.4,2074-10-04,28591.97197334803,0.13867,0.09391,4.922320786975283,2461000.5,0.247,1.304207,16.1,0.937,544.0,0.982,67.2294,1.626,2460955.589767587,29.7187,0.6617647058823529,False
164294 2004XZ130,20.3,0.23,0.5,2026-11-04,70949.49839358516,0.19626,0.09497,9.039547358782595,2461000.5,0.454,0.617575,3.0,211.1396,177.3,0.337,5.4517,0.898,2461066.143180562,226.69103,2.030456852791878,False
164341 2005CO,20.5,,,-,17351.77748213394,,0.25506,4.252710322145631,2461000.5,0.254,1.626823,13.0,140.628,757.9,1.213,42.9362,2.04,2461041.628603671,340.46409,0.4749967014117958,
164342 2005CP,20.9,0.17,0.4,2066-02-25,66277.67682825468,0.19454,0.17633,4.282361087398378,2461000.5,0.361,1.569864,19.2,138.886,718.4,1.003,73.0374,2.137,2460663.9936849675,168.61797,0.5011135857461024,False
164400 2005GN59,17.4,0.9,2.0,2025-12-27,32317.212206600965,0.10629,0.0498,4.131787370442432,2461000.5,0.468,1.656721,6.6,218.9516,778.9,0.882,203.0754,2.432,2461012.205465245,354.58973,0.462190268327128,False
16636 1993QP,18.7,,,-,13362.354919829051,,0.24007,3.420343166110137,2461000.5,0.468,2.311044,7.2,296.7669,1283.2,1.23,47.4208,3.392,2460762.104111104,66.8791,0.2805486284289277,
16657 1993UB,16.7,,,-,,,0.25334,3.3505391512572382,2461000.5,0.461,2.276714,24.9,31.1896,1254.8,1.228,21.2985,3.326,2460613.2443408114,111.10643,0.2868983104877271,
168044 2005SG,19.1,,,-,88356.42397592352,,0.20186,5.987231721183486,2461000.5,0.283,0.981288,34.8,23.5106,355.1,0.703,205.5304,1.259,2460990.5887278817,10.04935,1.0137989298789072,
16816 1997UF9,16.3,,,-,,,0.37989,4.362460118264652,2461000.5,0.604,1.442536,25.9,37.1416,632.8,0.572,157.9964,2.313,2461065.431595011,323.06229,0.5689001264222504,
168318 1989DA,19.1,0.7,0.7,2043-03-15,27527.50674008226,0.18796,0.04443,3.483232172930607,2461000.5,0.542,2.1622,6.5,349.0488,1161.3,0.99,139.8484,3.334,2461494.1907009208,206.95638,0.3099974166881942,False
16834 1997WU22,15.8,1.5,1.5,2121-06-03,48039.5479294278,0.19115,0.14712,4.461098318682451,2461000.5,0.442,1.467904,16.0,260.7474,649.6,0.819,334.4025,2.117,2460803.559023923,109.1425,0.5541871921182265,False
168378 1997ET30,16.9,,,-,,,0.20401,3.571708803281317,2461000.5,0.45,2.136959,6.8,23.2097,1141.0,1.176,263.3611,3.098,2461024.0784655707,352.56084,0.3155127081507449,
1685 Toro,14.3,3.75,3.75,2032-01-20,58086.29572591644,0.12881,0.05106,4.714925020143661,2461000.5,0.436,1.367839,9.4,274.2077,584.3,0.771,127.2753,1.964,2460866.298528734,82.68163,0.6161218552113641,False
168791 2000SQ43,18.8,0.5,1.0,2066-08-02,51216.2998775766,0.16213,0.13413,3.407501791898053,2461000.5,0.505,2.297282,5.2,170.8206,1271.8,1.138,144.9082,3.457,2460627.840307805,105.48604,0.2830633747444567,False
16912 Rhiannon,17.9,,,-,44457.95621147112,,0.3209,3.987247066961052,2461000.5,0.273,1.751239,24.5,169.1609,846.5,1.274,221.2569,2.229,2460777.647758094,94.77704,0.425280567040756,
169352 2001UY16,19.3,,,-,65753.97472406233,,0.12077,3.412035131739769,2461000.5,0.52,2.082847,32.3,32.1842,1098.0,1.0,48.4423,3.165,2461041.810185424,346.45513,0.3278688524590163,
16960 1998QS52,14.4,4.1,4.1,2038-06-10,103296.9180394044,0.08124,0.01836,2.9999997054956458,2461000.5,0.859,2.200438,17.5,260.1485,1192.2,0.31,243.2546,4.091,2460770.482104165,69.45476,0.3019627579265224,False
169675 2002JM97,16.6,,,-,39554.10740512584,,0.28159,3.0931890950260987,2461000.5,0.547,2.722731,12.6,63.467,1641.0,1.232,236.4931,4.213,2460695.913119274,66.82027,0.2193784277879341,
170013 2002UO3,17.8,,,-,103442.56143637645,,0.30976,2.582048238659373,2461000.5,0.8,2.946035,25.4,184.1177,1847.0,0.589,330.2029,5.303,2460138.947609711,167.93022,0.1949106659447753,
170086 2002XR14,18.2,0.6,1.4,2032-01-17,60864.922126829166,0.08578,0.0116,3.675299300232695,2461000.5,0.626,1.904547,2.1,75.476,960.0,0.712,120.4771,3.097,2461375.7249806887,219.29543,0.375,False
170502 2003WM7,17.3,1.08,1.08,2073-12-08,151930.5586007256,0.11683,0.07305,2.7457747384583926,2461000.5,0.882,2.469389,10.5,48.2296,1417.4,0.292,144.1869,4.647,2461633.271390768,199.28121,0.2539861718639762,False
170891 2004TY16,17.0,,,-,18335.90841410412,,0.18997,3.7420982843600665,2461000.5,0.405,1.982495,8.2,329.8163,1019.6,1.179,177.4602,2.786,2460641.339175384,126.81628,0.3530796390741467,
170903 2004WS2,18.2,0.6,1.4,2034-08-05,60261.02396272152,0.15743,0.03005,4.694755612798068,2461000.5,0.603,1.336148,8.3,87.6637,564.1,0.53,115.457,2.142,2460744.7670500022,163.19579,0.63818471902145,False
171486 1996MO,18.4,0.5,1.2,2056-01-11,36691.53134094216,0.16968,0.06767,3.903243206020898,2461000.5,0.512,1.794387,6.1,165.0753,878.0,0.875,4.75,2.713,2460637.812524024,148.71757,0.4100227790432801,False
171576 1999VP11,18.7,0.5,1.1,2034-10-17,94757.7451220892,0.16357,0.00249,5.501089047086056,2461000.5,0.584,1.085733,17.3,208.0603,413.2,0.452,61.7636,1.719,2460886.0956744244,99.6694,0.8712487899322362,False
17181 1999UM3,16.7,,,-,109394.14421606329,,0.07168,3.175238502338612,2461000.5,0.674,2.370372,10.7,113.557,1333.0,0.773,36.7708,3.968,2460911.6897383183,23.98513,0.2700675168792198,
171819 2001FZ6,18.4,,,-,,,0.27972,4.520703716714749,2461000.5,0.167,1.495712,9.9,17.3399,668.1,1.247,297.3715,1.745,2460916.642400724,45.18296,0.5388414907947912,
17182 1999VU,17.1,1.81,1.81,2026-06-19,48045.36096586908,0.17615,0.14361,4.60091267328939,2461000.5,0.553,1.387017,9.3,333.4791,596.7,0.619,203.217,2.155,2461154.5400955435,267.05736,0.6033182503770739,False
171839 2001JM1,19.2,0.4,0.9,2031-05-12,36564.327993717,0.13852,0.04492,4.525472358912926,2461000.5,0.311,1.460576,17.1,226.6383,644.7,1.007,321.9625,1.914,2461032.3362340084,342.22378,0.5583992554676593,False
17188 1999WC2,16.4,1.4,3.0,2046-06-08,67794.16099524227,0.1746,0.06317,3.2237356888763564,2461000.5,0.637,2.216313,29.5,269.7598,1205.2,0.805,287.2227,3.627,2461228.02231316,292.03561,0.2987056090275473,False
172034 2001WR1,17.8,0.63,0.63,2040-10-04,55650.01272561972,0.1866,0.07509,4.953678385875517,2461000.5,0.203,1.27725,25.0,6.5003,527.2,1.019,48.5647,1.536,2461211.5291038337,215.91041,0.6828528072837632,False
172678 2003YM137,18.9,0.51,0.51,2033-06-24,46981.93138729704,0.01679,0.01571,3.03033442590762,2461000.5,0.703,2.558185,2.8,73.9755,1494.5,0.76,131.0263,4.356,2460741.6079757577,62.3627,0.2408832385413181,False
172718 2004BD85,18.8,,,-,,,0.38808,4.258447109929231,2461000.5,0.205,1.609746,19.6,267.3495,746.0,1.28,284.4685,1.939,2461345.973739373,193.28185,0.4825737265415549,
172722 2004BV102,17.6,0.8,1.8,2029-01-02,87597.74019302965,0.1235,0.10294,4.144540398831513,2461000.5,0.699,1.543396,7.2,341.2741,700.3,0.464,17.2221,2.623,2460689.6367706284,159.79278,0.5140654005426246,False
17274 2000LC16,16.8,,,-,19033.937006264423,,0.20746,3.106049261142756,2461000.5,0.554,2.730815,5.6,305.7033,1648.3,1.218,21.3155,4.244,2461656.007448233,216.83287,0.2184068434144269,
172974 2005YW55,19.4,,,-,,,0.29289,4.254268417540151,2461000.5,0.246,1.637017,8.5,239.3519,765.0,1.234,256.7455,2.041,2460654.442790504,162.8442,0.4705882352941176,
173232 1998XC9,18.2,,,-,,,0.33007,3.1090912352631834,2461000.5,0.533,2.741891,9.6,317.243,1658.3,1.279,124.8048,4.204,2461152.461544481,327.0115,0.2170897907495628,
173561 2000YV137,18.3,0.52,0.52,2026-08-09,58420.5511414572,0.03356,0.01807,4.479333615455427,2461000.5,0.311,1.44795,28.0,137.2183,636.4,0.998,211.3805,1.898,2461289.4289931525,196.55759,0.5656819610307983,False
173664 2001JU2,19.7,0.3,0.7,2031-08-09,10805.843650271112,0.17073,0.10813,4.4672130720752,2461000.5,0.269,1.517382,4.0,100.7373,682.7,1.109,227.3141,1.925,2461044.690302989,336.69832,0.5273180020506811,False
173689 2001PK9,18.2,0.7,0.7,2110-06-10,27395.247307013964,0.13793,0.11304,3.981354026241584,2461000.5,0.395,1.779377,10.4,272.8781,867.0,1.076,314.0586,2.482,2460655.7273242907,143.16432,0.4152249134948096,False
174050 2002CC19,17.6,0.8,1.8,2037-02-06,91684.39473443304,0.19293,0.15955,4.684075508795459,2461000.5,0.113,1.284704,50.1,134.7335,531.9,1.139,20.1694,1.43,2460868.712633468,89.2017,0.676818950930626,False
174806 2003XL,17.2,,,-,,,0.1267,3.1867119544165385,2461000.5,0.567,2.52879,10.6,316.2373,1468.8,1.095,209.1633,3.963,2460451.963473152,134.44374,0.2450980392156863,
174881 2004BU58,18.1,,,-,,,0.45904,4.5919090130281885,2461000.5,0.557,1.253906,57.2,120.1697,512.9,0.555,171.8104,1.952,2460898.8580792467,71.34766,0.7018912068629363,
17511 1992QN,17.3,1.3,1.3,2027-07-12,54323.12592717696,0.16186,0.13236,5.254271305935637,2461000.5,0.359,1.189689,9.6,355.8843,474.0,0.763,202.4325,1.616,2461060.0834275526,314.74367,0.759493670886076,False
175114 2004QQ,16.7,1.2,2.7,2031-05-23,47565.39542715432,0.15573,0.06062,3.290984094915893,2461000.5,0.664,2.250459,5.7,288.0736,1233.1,0.756,31.4938,3.745,2460593.404827496,118.84839,0.2919471251317817,False
175189 2005EC224,18.4,,,-,,,0.25382,3.687755562445529,2461000.5,0.386,2.057962,2.6,169.1257,1078.3,1.264,79.4398,2.852,2461166.285814308,304.65286,0.3338588518965037,
175706 1996FG3,18.3,1.83,1.83,2035-05-05,29658.20509829844,0.10605,0.0281,5.776460932510559,2461000.5,0.35,1.054831,2.0,299.471,395.7,0.685,24.0571,1.424,2460960.214291883,36.65057,0.9097801364670204,False
175729 1998BB10,20.3,0.3,0.3,2031-01-02,56208.05743356648,0.16491,0.02363,4.970219676205391,2461000.5,0.425,1.271323,11.5,124.2729,523.6,0.732,259.2459,1.811,2461239.544733336,195.63873,0.6875477463712758,False
